"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
4.10210266e-09	9.90749776e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.70887494e-16	4.95374888e-01	1.87256242e-04	-2.43003247e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.65539259e+03	2.43723670e-03	2.65539259e+03	4.51190717e-05	-1.19976595e-03	0.00000000e+00
0.00000000e+00	9.90751803e-01	1.00000000e+00	1.66666567e-07	6.87189095e-05	-8.91004107e-04	0.00000000e+00	-0.00000000e+00	1.15301885e-01	0.00000000e+00	4.95375901e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.68309743e+03	0.00000000e+00	2.68309743e+03	4.60258016e-05	-1.19970029e-03	0.00000000e+00
1.02456905e-08	9.90749538e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.65041439e-15	4.95374769e-01	4.68352897e-04	-6.02860982e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.58829739e+03	6.04677524e-03	2.58829739e+03	4.37481649e-05	-1.19986525e-03	0.00000000e+00
1.85266718e-08	9.90749240e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.11003589e-14	4.95374620e-01	8.52350437e-04	-1.08568817e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.49630953e+03	1.08902884e-02	2.49630953e+03	4.18517448e-05	-1.20000262e-03	0.00000000e+00
2.88992954e-08	9.90748763e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.20946508e-13	4.95374382e-01	1.34763704e-03	-1.69321578e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.37659051e+03	1.69857026e-02	2.37659051e+03	3.93621704e-05	-1.20018295e-03	0.00000000e+00
4.11617336e-08	9.90748227e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.73237087e-12	4.95374113e-01	1.96064659e-03	-2.42104195e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.22681623e+03	2.42896799e-02	2.22681623e+03	3.62048959e-05	-1.20041159e-03	0.00000000e+00
5.49663035e-08	9.90747511e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.50842618e-12	4.95373756e-01	2.69482238e-03	-3.25671546e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.04565463e+03	3.26784582e-02	2.04565463e+03	3.22978885e-05	-1.20069459e-03	0.00000000e+00
6.98467417e-08	9.90746677e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.43608693e-11	4.95373338e-01	3.54934367e-03	-4.17794175e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.83351446e+03	4.19299126e-02	1.83351446e+03	2.75509228e-05	-1.20103837e-03	0.00000000e+00
8.52604671e-08	9.90745783e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.18797037e-11	4.95372891e-01	4.51796874e-03	-5.15142344e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.59348732e+03	5.17119753e-02	1.59348732e+03	2.18648456e-05	-1.20145024e-03	0.00000000e+00
1.00648187e-07	9.90744829e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.18932128e-11	4.95372415e-01	5.58844348e-03	-6.13312311e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.33231446e+03	6.15853117e-02	1.33231446e+03	1.51308222e-05	-1.20193802e-03	0.00000000e+00
1.15513593e-07	9.90743935e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.07353230e-10	4.95371968e-01	6.74314611e-03	-7.07091615e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.06105152e+03	7.10299622e-02	1.06105152e+03	7.22945151e-06	-1.20251032e-03	0.00000000e+00
1.29519790e-07	9.90743220e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.69613920e-10	4.95371610e-01	7.96172116e-03	-7.91050419e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.94912523e+02	7.95046958e-02	7.94912523e+02	-1.97014765e-06	-1.20317657e-03	0.00000000e+00
1.42586714e-07	9.90743041e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.49024329e-10	4.95371521e-01	9.22612567e-03	-8.60466808e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.51647592e+02	8.65398906e-02	5.51647592e+02	-1.26113964e-05	-1.20394735e-03	0.00000000e+00
1.54959750e-07	9.90743935e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.47203405e-10	4.95371968e-01	1.05274953e-02	-9.12420228e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.48062296e+02	9.18473455e-02	3.48062296e+02	-2.48513352e-05	-1.20483385e-03	0.00000000e+00
1.67231917e-07	9.90746439e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.70687600e-10	4.95373219e-01	1.18724778e-02	-9.46644917e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.95277624e+02	9.54060885e-02	1.95277624e+02	-3.88618646e-05	-1.20584865e-03	0.00000000e+00
1.80494595e-07	9.90750730e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.38261832e-10	4.95375365e-01	1.32854693e-02	-9.65610072e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.48711077e+01	9.74706715e-02	9.48711077e+01	-5.48311764e-05	-1.20700523e-03	0.00000000e+00
2.00666747e-07	9.90755379e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.73823022e-10	4.95377690e-01	1.48042832e-02	-9.73570421e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.86172870e+01	9.84761923e-02	3.86172870e+01	-7.29652456e-05	-1.20831863e-03	0.00000000e+00
2.26878313e-07	9.90757108e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.58791780e-09	4.95378554e-01	1.64710414e-02	-9.74993780e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.25866450e+01	9.88808572e-02	1.25866450e+01	-9.34896743e-05	-1.20980525e-03	0.00000000e+00
2.56845851e-07	9.90751743e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.60010169e-09	4.95375872e-01	1.83236897e-02	-9.73253474e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.05243567e+00	9.90352505e-02	3.05243567e+00	-1.16651659e-04	-1.21148280e-03	0.00000000e+00
2.88350321e-07	9.90735292e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.11309475e-09	4.95367646e-01	2.03927010e-02	-9.70216244e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.77230967e-01	9.91416051e-02	4.77230967e-01	-1.42722478e-04	-1.21337117e-03	0.00000000e+00
