"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.20800738e-08	-8.37425664e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.28516065e-14	-4.18712832e-02	6.34042034e-03	-6.56777120e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.80513910e+03	6.37434595e-03	7.80513910e+03	7.39499986e-01	3.17251310e-02	0.00000000e+00
0.00000000e+00	-8.37425664e-02	1.00000000e+00	1.66666567e-07	2.59096059e-03	-2.68355623e-04	0.00000000e+00	-0.00000000e+00	1.76628843e-01	0.00000000e+00	-4.18712832e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.79201860e+03	0.00000000e+00	7.79201860e+03	7.39499927e-01	3.17243151e-02	0.00000000e+00
2.51278252e-08	-8.37425515e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.40599641e-13	-4.18712758e-02	1.31897926e-02	-1.36626698e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.80985409e+03	1.32603663e-02	7.80985409e+03	7.39500105e-01	3.17260064e-02	0.00000000e+00
3.92202821e-08	-8.37425590e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.42792863e-12	-4.18712795e-02	2.05885526e-02	-2.13265792e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.81430496e+03	2.06987132e-02	7.81430496e+03	7.39500165e-01	3.17269526e-02	0.00000000e+00
5.44404344e-08	-8.37425590e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.30058159e-12	-4.18712795e-02	2.85802744e-02	-2.96046166e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.82621415e+03	2.87331937e-02	7.82621415e+03	7.39500284e-01	3.17279771e-02	0.00000000e+00
7.08777037e-08	-8.37425664e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.52273610e-11	-4.18712832e-02	3.72118391e-02	-3.85453179e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.82698310e+03	3.74109394e-02	7.82698310e+03	7.39500403e-01	3.17290798e-02	0.00000000e+00
8.86283971e-08	-8.37425515e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.72210492e-11	-4.18712758e-02	4.65335399e-02	-4.82007582e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.82394356e+03	4.67825124e-02	7.82394356e+03	7.39500523e-01	3.17302719e-02	0.00000000e+00
1.07796254e-07	-8.37425441e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.14265322e-11	-4.18712720e-02	5.65990880e-02	-5.86265419e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.82558091e+03	5.69019110e-02	7.82558091e+03	7.39500642e-01	3.17315534e-02	0.00000000e+00
1.28492928e-07	-8.37425217e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.64301239e-10	-4.18712609e-02	6.74654171e-02	-6.98816031e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.81781308e+03	6.78263731e-02	7.81781308e+03	7.39500821e-01	3.17329429e-02	0.00000000e+00
1.50838630e-07	-8.37425366e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.11767806e-10	-4.18712683e-02	7.91921467e-02	-8.20276700e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.81219440e+03	7.96158369e-02	7.81219440e+03	7.39500999e-01	3.17344442e-02	0.00000000e+00
