"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.73246608e-08	-4.02005643e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.43672265e-14	-2.01002821e-01	1.28871612e-02	-2.46129232e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60459438e+04	1.31200947e-02	1.60459438e+04	8.73638615e-02	-4.43037115e-02	0.00000000e+00
0.00000000e+00	-4.02005702e-01	1.00000000e+00	1.66666567e-07	5.25274174e-03	-1.00315711e-03	0.00000000e+00	-0.00000000e+00	2.53728688e-01	0.00000000e+00	-2.01002851e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60434730e+04	0.00000000e+00	1.60434730e+04	8.73640180e-02	-4.43029106e-02	0.00000000e+00
3.62214934e-08	-4.02005613e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.03880110e-12	-2.01002806e-01	2.69438978e-02	-5.14597492e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60320682e+04	2.74309075e-02	1.60320682e+04	8.73636976e-02	-4.43045869e-02	0.00000000e+00
5.68249092e-08	-4.02005583e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.29196608e-12	-2.01002792e-01	4.22710292e-02	-8.07330199e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60408137e+04	4.30350801e-02	1.60408137e+04	8.73635113e-02	-4.43055443e-02	0.00000000e+00
7.92802481e-08	-4.02005553e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.38346565e-11	-2.01002777e-01	5.89771904e-02	-1.12640262e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60438795e+04	6.00432117e-02	1.60438795e+04	8.73633027e-02	-4.43065837e-02	0.00000000e+00
1.03744405e-07	-4.02005553e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.98627406e-11	-2.01002777e-01	7.71785825e-02	-1.47403516e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60229607e+04	7.85736061e-02	1.60229607e+04	8.73630866e-02	-4.43077199e-02	0.00000000e+00
1.30386439e-07	-4.02005523e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.74192161e-10	-2.01002762e-01	9.69979689e-02	-1.85257290e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.60153523e+04	9.87512460e-02	1.60153523e+04	8.73628408e-02	-4.43089530e-02	0.00000000e+00
1.59388179e-07	-4.02005523e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.88547305e-10	-2.01002762e-01	1.18562050e-01	-2.26443727e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.59953870e+04	1.20705126e-01	1.59953870e+04	8.73625800e-02	-4.43103015e-02	0.00000000e+00
1.90944775e-07	-4.02005494e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.98895172e-10	-2.01002747e-01	1.41996443e-01	-2.71202829e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.59433174e+04	1.44563134e-01	1.59433174e+04	8.73622969e-02	-4.43117656e-02	0.00000000e+00
2.25265396e-07	-4.02005464e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.54337598e-09	-2.01002732e-01	1.67416334e-01	-3.19754817e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.58721632e+04	1.70442543e-01	1.58721632e+04	8.73619840e-02	-4.43133637e-02	0.00000000e+00
