"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.80784205e-08	-3.43689948e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.44643776e-14	-1.71844974e-01	1.36114685e-02	4.35680104e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.74204479e+04	1.42917385e-02	1.74204479e+04	4.58368026e-02	3.40746269e-02	0.00000000e+00
0.00000000e+00	-3.43690008e-01	1.00000000e+00	1.66666567e-07	5.53223770e-03	1.77068065e-03	0.00000000e+00	-0.00000000e+00	2.65192360e-01	0.00000000e+00	-1.71845004e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.74595387e+04	0.00000000e+00	1.74595387e+04	4.58370484e-02	3.40738446e-02	0.00000000e+00
3.80090910e-08	-3.43689948e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.25954867e-12	-1.71844974e-01	2.86149606e-02	9.15916450e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.74013621e+04	3.00450706e-02	1.74013621e+04	4.58365306e-02	3.40754911e-02	0.00000000e+00
5.99588788e-08	-3.43689919e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.79896633e-12	-1.71844959e-01	4.51382063e-02	1.44479685e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.74077904e+04	4.73941079e-02	1.74077904e+04	4.58362326e-02	3.40764411e-02	0.00000000e+00
8.41086205e-08	-3.43689948e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.01915541e-11	-1.71844974e-01	6.33190125e-02	2.02673264e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.73919019e+04	6.64835458e-02	1.73919019e+04	4.58359011e-02	3.40774879e-02	0.00000000e+00
1.10653538e-07	-3.43689948e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.04036151e-11	-1.71844974e-01	8.33047479e-02	2.66644116e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.73718687e+04	8.74681192e-02	1.73718687e+04	4.58355397e-02	3.40786390e-02	0.00000000e+00
1.39803660e-07	-3.43689948e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.30164332e-10	-1.71844974e-01	1.05250381e-01	3.36888433e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.73527045e+04	1.10510546e-01	1.73527045e+04	4.58351411e-02	3.40799056e-02	0.00000000e+00
1.71783796e-07	-3.43689919e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.23940169e-10	-1.71844959e-01	1.29314020e-01	4.13912311e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.73024683e+04	1.35776838e-01	1.73024683e+04	4.58347052e-02	3.40812914e-02	0.00000000e+00
2.06833477e-07	-3.43689889e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.09862597e-09	-1.71844944e-01	1.55647680e-01	4.98202555e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.72144553e+04	1.63426614e-01	1.72144553e+04	4.58342209e-02	3.40828225e-02	0.00000000e+00
2.45206365e-07	-3.43689799e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.16251594e-09	-1.71844900e-01	1.84380740e-01	5.90173416e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.70969755e+04	1.93595723e-01	1.70969755e+04	4.58336957e-02	3.40844989e-02	0.00000000e+00
