"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.75535924e-08	-3.93096536e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.72983569e-14	-1.96548268e-01	1.31507367e-02	2.90744705e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64508951e+04	1.34683007e-02	1.64508951e+04	7.41938502e-02	4.15966809e-02	0.00000000e+00
0.00000000e+00	-3.93096596e-01	1.00000000e+00	1.66666567e-07	5.35692181e-03	1.18428003e-03	0.00000000e+00	-0.00000000e+00	2.57151753e-01	0.00000000e+00	-1.96548298e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64657721e+04	0.00000000e+00	1.64657721e+04	7.41940215e-02	4.15958837e-02	0.00000000e+00
3.67442752e-08	-3.93096507e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.10008237e-12	-1.96548253e-01	2.75276266e-02	6.08599419e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64485918e+04	2.81923669e-02	1.64485918e+04	7.41936639e-02	4.15975563e-02	0.00000000e+00
5.77139652e-08	-3.93096477e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.69503342e-12	-1.96548238e-01	4.32380475e-02	9.55937617e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64584471e+04	4.42821683e-02	1.64584471e+04	7.41934553e-02	4.15985137e-02	0.00000000e+00
8.06162248e-08	-3.93096507e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.54819169e-11	-1.96548253e-01	6.03977442e-02	1.33531932e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64425003e+04	6.18562468e-02	1.64425003e+04	7.41932243e-02	4.15995568e-02	0.00000000e+00
1.05616898e-07	-3.93096477e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.50420004e-11	-1.96548238e-01	7.91305453e-02	1.74948294e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64374044e+04	8.10414230e-02	1.64374044e+04	7.41929784e-02	4.16006967e-02	0.00000000e+00
1.32894655e-07	-3.93096477e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.87972679e-10	-1.96548238e-01	9.95671377e-02	2.20131837e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.64284156e+04	1.01971541e-01	1.64284156e+04	7.41927102e-02	4.16019410e-02	0.00000000e+00
1.62641584e-07	-3.93096477e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.21191526e-10	-1.96548238e-01	1.21842034e-01	2.69380119e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.63947388e+04	1.24784365e-01	1.63947388e+04	7.41924122e-02	4.16033007e-02	0.00000000e+00
1.95063677e-07	-3.93096447e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.69849359e-10	-1.96548223e-01	1.46087661e-01	3.22986059e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.63426894e+04	1.49615523e-01	1.63426894e+04	7.41920918e-02	4.16047797e-02	0.00000000e+00
2.30381346e-07	-3.93096387e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68762393e-09	-1.96548194e-01	1.72423601e-01	3.81214172e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.62594849e+04	1.76587487e-01	1.62594849e+04	7.41917416e-02	4.16063964e-02	0.00000000e+00
2.68830206e-07	-3.93096298e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.11551096e-09	-1.96548149e-01	2.00938135e-01	4.44259979e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.61123428e+04	2.05790679e-01	1.61123428e+04	7.41913617e-02	4.16081585e-02	0.00000000e+00
3.10662301e-07	-3.93096149e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.52135404e-09	-1.96548074e-01	2.31659591e-01	5.12186401e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.58641039e+04	2.37254115e-01	1.58641039e+04	7.41909444e-02	4.16100770e-02	0.00000000e+00
3.56148206e-07	-3.93095851e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.45194056e-09	-1.96547925e-01	2.64514834e-01	5.84832095e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.54956422e+04	2.70902903e-01	1.54956422e+04	7.41904899e-02	4.16121706e-02	0.00000000e+00
4.05580124e-07	-3.93095344e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.56979443e-08	-1.96547672e-01	2.99276382e-01	6.61694854e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.49411841e+04	3.06504084e-01	1.49411841e+04	7.41899908e-02	4.16144468e-02	0.00000000e+00
4.59273679e-07	-3.93094599e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.53681804e-08	-1.96547300e-01	3.35509181e-01	7.41813108e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.41663627e+04	3.43612103e-01	1.41663627e+04	7.41894543e-02	4.16169316e-02	0.00000000e+00
5.17565184e-07	-3.93093467e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.99615452e-08	-1.96546733e-01	3.72540027e-01	8.23699385e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.31511109e+04	3.81537519e-01	1.31511109e+04	7.41888657e-02	4.16196287e-02	0.00000000e+00
5.80796495e-07	-3.93091828e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.14103826e-08	-1.96545914e-01	4.09486085e-01	9.05402303e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.18992567e+04	4.19376188e-01	1.18992567e+04	7.41882324e-02	4.16225716e-02	0.00000000e+00
6.49285880e-07	-3.93089533e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.20504917e-08	-1.96544766e-01	4.45366949e-01	9.84754488e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.04914038e+04	4.56124033e-01	1.04914038e+04	7.41875321e-02	4.16257679e-02	0.00000000e+00
7.23295045e-07	-3.93086493e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.34466703e-07	-1.96543247e-01	4.79284674e-01	1.05977088e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-9.02149111e+03	4.90861428e-01	9.02149111e+03	7.41867796e-02	4.16292474e-02	0.00000000e+00
8.03016462e-07	-3.93082440e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.91195326e-07	-1.96541220e-01	5.10599196e-01	1.12903625e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.59708628e+03	5.22932852e-01	7.59708628e+03	7.41859600e-02	4.16330323e-02	0.00000000e+00
8.88592695e-07	-3.93077284e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.64333693e-07	-1.96538642e-01	5.39017081e-01	1.19190119e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-6.31574091e+03	5.52037769e-01	6.31574091e+03	7.41850659e-02	4.16371487e-02	0.00000000e+00
9.80152549e-07	-3.93070906e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.55165895e-07	-1.96535453e-01	5.64565957e-01	1.24842703e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-5.22121338e+03	5.78204479e-01	5.22121338e+03	7.41840899e-02	4.16416191e-02	0.00000000e+00
1.07783728e-06	-3.93063098e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.63923612e-07	-1.96531549e-01	5.87495744e-01	1.29916668e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-4.31991146e+03	6.01688948e-01	4.31991146e+03	7.41830394e-02	4.16464806e-02	0.00000000e+00
1.18180685e-06	-3.93053800e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.89759850e-07	-1.96526900e-01	6.08167648e-01	1.34491861e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-3.59915067e+03	6.22861099e-01	3.59915067e+03	7.41818920e-02	4.16517630e-02	0.00000000e+00
1.29222917e-06	-3.93042833e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.30942247e-07	-1.96521416e-01	6.26968801e-01	1.38653994e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-3.02977419e+03	6.42117441e-01	3.02977419e+03	7.41806403e-02	4.16575000e-02	0.00000000e+00
1.40926318e-06	-3.93030047e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.85198631e-07	-1.96515024e-01	6.44262671e-01	1.42483473e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	-2.58099117e+03	6.59830228e-01	2.58099117e+03	7.41792917e-02	4.16637324e-02	0.00000000e+00
