"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.64673928e-08	3.87776911e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.43790106e-14	1.93888456e-01	8.17187969e-03	-1.01917749e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.55072379e+04	1.30633799e-02	1.55072379e+04	4.47966345e-03	-1.15284994e-02	0.00000000e+00
0.00000000e+00	3.87776762e-01	1.00000000e+00	1.66666567e-07	3.25051416e-03	-4.05240618e-03	0.00000000e+00	-0.00000000e+00	2.56319582e-01	0.00000000e+00	1.93888381e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.55796513e+04	0.00000000e+00	1.55796513e+04	4.48032329e-03	-1.15279816e-02	0.00000000e+00
3.59953418e-08	3.87777418e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.01310052e-12	1.93888709e-01	1.78284459e-02	-2.22345330e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.53470611e+04	2.84996130e-02	1.53470611e+04	4.47887741e-03	-1.15291169e-02	0.00000000e+00
4.55960354e-08	3.87777686e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.62061097e-12	1.93888843e-01	2.25794595e-02	-2.81592086e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.52667913e+04	3.60939471e-02	1.52667913e+04	4.47848579e-03	-1.15294242e-02	0.00000000e+00
5.87699596e-08	3.87778103e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.19859675e-12	1.93889052e-01	2.90987249e-02	-3.62889618e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.51566459e+04	4.65147776e-02	1.51566459e+04	4.47794888e-03	-1.15298461e-02	0.00000000e+00
8.49363815e-08	3.87778968e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.13974194e-11	1.93889484e-01	4.21102569e-02	-5.25138080e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.49312036e+04	6.73125082e-02	1.49312036e+04	4.47686249e-03	-1.15306992e-02	0.00000000e+00
1.14578043e-07	3.87780160e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.03918048e-10	1.93890080e-01	5.69841266e-02	-7.10596889e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.46647628e+04	9.10860586e-02	1.46647628e+04	4.47559962e-03	-1.15316901e-02	0.00000000e+00
1.47687444e-07	3.87781948e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.86556473e-10	1.93890974e-01	7.38271028e-02	-9.20592099e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.43512362e+04	1.18005675e-01	1.43512362e+04	4.47414164e-03	-1.15328347e-02	0.00000000e+00
1.84131636e-07	3.87784690e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.91130431e-10	1.93892345e-01	9.27191675e-02	-1.15611374e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.39754487e+04	1.48198630e-01	1.39754487e+04	4.47246712e-03	-1.15341498e-02	0.00000000e+00
2.23619594e-07	3.87789160e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.49898716e-09	1.93894580e-01	1.13694809e-01	-1.41758204e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.35201904e+04	1.81719283e-01	1.35201904e+04	4.47055232e-03	-1.15356529e-02	0.00000000e+00
