"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.38721090e-09	9.96302187e-01	1.00000000e+00	1.66666567e-07	1.71598622e-05	-3.37662292e-04	0.00000000e+00	0.00000000e+00	5.43681718e-02	2.87841515e-17	4.98151094e-01	3.53137548e-05	-6.93650276e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.76291422e+03	6.94548606e-04	1.76291422e+03	1.96381679e-05	-7.92238279e-04	0.00000000e+00
0.00000000e+00	9.96303022e-01	1.00000000e+00	1.66666567e-07	2.99272160e-05	-5.88889874e-04	0.00000000e+00	-0.00000000e+00	9.48190838e-02	0.00000000e+00	4.98151511e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.77101635e+03	0.00000000e+00	1.77101635e+03	2.00303930e-05	-7.92220002e-04	0.00000000e+00
3.25169580e-09	9.96301115e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.74713359e-17	4.98150557e-01	8.27770054e-05	-1.62595080e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.75202452e+03	1.62805652e-03	1.75202452e+03	1.91110139e-05	-7.92262843e-04	0.00000000e+00
8.28300806e-09	9.96301055e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.84074670e-15	4.98150527e-01	2.13091131e-04	-4.10555443e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.70557361e+03	4.11108076e-03	1.70557361e+03	1.76785852e-05	-7.92329607e-04	0.00000000e+00
1.52149102e-08	9.96300697e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.23413137e-14	4.98150349e-01	3.98196629e-04	-7.48066837e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.64105963e+03	7.49125889e-03	1.64105963e+03	1.56648948e-05	-7.92423438e-04	0.00000000e+00
2.40642777e-08	9.96300220e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.02380918e-13	4.98150110e-01	6.46725181e-04	-1.17572891e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.55641748e+03	1.17750626e-02	1.55641748e+03	1.29947121e-05	-7.92547886e-04	0.00000000e+00
3.47234028e-08	9.96299386e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.77326098e-13	4.98149693e-01	9.68125765e-04	-1.68915577e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.45005656e+03	1.69192786e-02	1.45005656e+03	9.58513556e-06	-7.92706793e-04	0.00000000e+00
4.69614641e-08	9.96298194e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.93510312e-12	4.98149097e-01	1.37234677e-03	-2.27748677e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.32126683e+03	2.28161770e-02	1.32126683e+03	5.34489800e-06	-7.92904350e-04	0.00000000e+00
6.04444921e-08	9.96296346e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.05478774e-12	4.98148173e-01	1.86917745e-03	-2.92208567e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.17083445e+03	2.92805788e-02	1.17083445e+03	1.73614808e-07	-7.93145387e-04	0.00000000e+00
7.47721245e-08	9.96293783e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.88597280e-11	4.98146892e-01	2.46740505e-03	-3.59591357e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.00178136e+03	3.60436892e-02	1.00178136e+03	-6.03901526e-06	-7.93434912e-04	0.00000000e+00
