"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.77662844e-08	-3.79756510e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.01263085e-14	-1.89878255e-01	1.33723579e-02	-3.39649781e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68396472e+04	1.37969618e-02	1.68396472e+04	6.26327246e-02	-3.88570689e-02	0.00000000e+00
0.00000000e+00	-3.79756570e-01	1.00000000e+00	1.66666567e-07	5.44335041e-03	-1.38250634e-03	0.00000000e+00	-0.00000000e+00	2.60362476e-01	0.00000000e+00	-1.89878285e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68536052e+04	0.00000000e+00	1.68536052e+04	6.26329258e-02	-3.88562791e-02	0.00000000e+00
3.72413780e-08	-3.79756480e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.16083087e-12	-1.89878240e-01	2.80299876e-02	-7.11945910e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68371504e+04	2.89200087e-02	1.68371504e+04	6.26325011e-02	-3.88579406e-02	0.00000000e+00
5.85755409e-08	-3.79756451e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.10382014e-12	-1.89878225e-01	4.40873317e-02	-1.11979470e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68450960e+04	4.54872162e-02	1.68450960e+04	6.26322553e-02	-3.88588943e-02	0.00000000e+00
8.19314536e-08	-3.79756421e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.71855455e-11	-1.89878210e-01	6.16678037e-02	-1.56633165e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68317562e+04	6.36259184e-02	1.68317562e+04	6.26319870e-02	-3.88599336e-02	0.00000000e+00
1.07484851e-07	-3.79756391e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.04902395e-11	-1.89878196e-01	8.09034184e-02	-2.05491055e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.68135060e+04	8.34723238e-02	1.68135060e+04	6.26316890e-02	-3.88610773e-02	0.00000000e+00
1.35425026e-07	-3.79756391e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.02686465e-10	-1.89878196e-01	1.01933353e-01	-2.58906744e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.67991163e+04	1.05170031e-01	1.67991163e+04	6.26313686e-02	-3.88623290e-02	0.00000000e+00
1.65955299e-07	-3.79756391e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.56507276e-10	-1.89878196e-01	1.24900460e-01	-3.17243189e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.67685304e+04	1.28866432e-01	1.67685304e+04	6.26310110e-02	-3.88636962e-02	0.00000000e+00
1.99293382e-07	-3.79756331e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.47504297e-10	-1.89878166e-01	1.49944305e-01	-3.80855091e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.67118242e+04	1.54705529e-01	1.67118242e+04	6.26306310e-02	-3.88651863e-02	0.00000000e+00
2.35671649e-07	-3.79756242e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.84710502e-09	-1.89878121e-01	1.77188501e-01	-4.50056568e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.66083553e+04	1.82814862e-01	1.66083553e+04	6.26302063e-02	-3.88668180e-02	0.00000000e+00
