"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
9.95698102e-09	9.27240998e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.93184627e-15	4.63620499e-02	4.24334407e-03	5.61045366e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.23687776e+03	4.28027345e-03	5.23687776e+03	9.42640126e-01	-7.85638765e-03	0.00000000e+00
0.00000000e+00	9.27240849e-02	1.00000000e+00	1.66666567e-07	1.72780163e-03	2.28434714e-04	0.00000000e+00	-0.00000000e+00	1.44996673e-01	0.00000000e+00	4.63620424e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.24518940e+03	0.00000000e+00	5.24518940e+03	9.42640007e-01	-7.85557460e-03	0.00000000e+00
2.08627977e-08	9.27241072e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.14331857e-13	4.63620536e-02	8.89370032e-03	1.17588218e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.22620224e+03	8.97109827e-03	5.22620224e+03	9.42640245e-01	-7.85727706e-03	0.00000000e+00
3.28041061e-08	9.27241296e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.98848640e-13	4.63620648e-02	1.39880097e-02	1.84939289e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.23873249e+03	1.41097366e-02	5.23873249e+03	9.42640364e-01	-7.85824843e-03	0.00000000e+00
4.58751757e-08	9.27241668e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.67279189e-12	4.63620834e-02	1.95664782e-02	2.58688559e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.24270375e+03	1.97367436e-02	5.24270375e+03	9.42640483e-01	-7.85931014e-03	0.00000000e+00
6.01785288e-08	9.27241370e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.91386574e-12	4.63620685e-02	2.56728567e-02	3.39413551e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.24666891e+03	2.58962493e-02	5.24666891e+03	9.42640662e-01	-7.86047708e-03	0.00000000e+00
7.58256462e-08	9.27241370e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.99448010e-11	4.63620685e-02	3.23546641e-02	4.27741557e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.26039478e+03	3.26361850e-02	5.26039478e+03	9.42640841e-01	-7.86175113e-03	0.00000000e+00
9.29377393e-08	9.27241519e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.50025954e-11	4.63620760e-02	3.96634229e-02	5.24352631e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.25955186e+03	4.00085201e-02	5.25955186e+03	9.42641020e-01	-7.86314066e-03	0.00000000e+00
1.11646564e-07	9.27241966e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.36906733e-11	4.63620983e-02	4.76547927e-02	6.29981188e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.26292218e+03	4.80693966e-02	5.26292218e+03	9.42641199e-01	-7.86465593e-03	0.00000000e+00
1.32095323e-07	9.27241892e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.83495552e-10	4.63620946e-02	5.63885458e-02	7.45415594e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.26889083e+03	5.68791046e-02	5.26889083e+03	9.42641437e-01	-7.86631647e-03	0.00000000e+00
