"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.54969833e-08	-3.68764192e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.48070470e-14	-1.84382096e-01	1.04999486e-02	3.40827915e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28819783e+04	1.05054788e-02	1.28819783e+04	2.35529974e-01	5.85340634e-02	0.00000000e+00
0.00000000e+00	-3.68764222e-01	1.00000000e+00	1.66666567e-07	4.28991718e-03	1.39284020e-04	0.00000000e+00	-0.00000000e+00	2.26773337e-01	0.00000000e+00	-1.84382111e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28684644e+04	0.00000000e+00	1.28684644e+04	2.35529989e-01	5.85332476e-02	0.00000000e+00
3.22467351e-08	-3.68764192e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.52549900e-13	-1.84382096e-01	2.18496434e-02	7.09250395e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28866186e+04	2.18611517e-02	1.28866186e+04	2.35529944e-01	5.85349426e-02	0.00000000e+00
5.03489659e-08	-3.68764192e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.87800425e-12	-1.84382096e-01	3.41168381e-02	1.10746664e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28801038e+04	3.41348081e-02	1.28801038e+04	2.35529914e-01	5.85358962e-02	0.00000000e+00
6.99110601e-08	-3.68764162e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.44136370e-11	-1.84382081e-01	4.73743752e-02	1.53784512e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28786368e+04	4.73993290e-02	1.28786368e+04	2.35529885e-01	5.85369244e-02	0.00000000e+00
9.10486264e-08	-3.68764162e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.14548430e-11	-1.84382081e-01	6.17001913e-02	2.00291933e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28726821e+04	6.17326923e-02	1.28726821e+04	2.35529855e-01	5.85380383e-02	0.00000000e+00
1.13886017e-07	-3.68764162e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.01431780e-10	-1.84382081e-01	7.71770626e-02	2.50538043e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28768224e+04	7.72177177e-02	1.28768224e+04	2.35529810e-01	5.85392416e-02	0.00000000e+00
1.38556913e-07	-3.68764162e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.22073013e-10	-1.84382081e-01	9.38916877e-02	3.04804905e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28648266e+04	9.39411498e-02	1.28648266e+04	2.35529780e-01	5.85405380e-02	0.00000000e+00
1.65204980e-07	-3.68764162e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.48323934e-10	-1.84382081e-01	1.11932993e-01	3.63381766e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28513358e+04	1.11991962e-01	1.28513358e+04	2.35529736e-01	5.85419424e-02	0.00000000e+00
1.93984420e-07	-3.68764132e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.50820414e-10	-1.84382066e-01	1.31388739e-01	4.26554400e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.28224499e+04	1.31457961e-01	1.28224499e+04	2.35529691e-01	5.85434549e-02	0.00000000e+00
2.25060802e-07	-3.68764132e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.53780522e-09	-1.84382066e-01	1.52339906e-01	4.94586444e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.27624086e+04	1.52420171e-01	1.27624086e+04	2.35529631e-01	5.85450940e-02	0.00000000e+00
2.58612118e-07	-3.68764132e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.67156208e-09	-1.84382066e-01	1.74851567e-01	5.67690423e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.26814897e+04	1.74943698e-01	1.26814897e+04	2.35529587e-01	5.85468598e-02	0.00000000e+00
2.94830215e-07	-3.68764102e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.49057280e-09	-1.84382051e-01	1.98958978e-01	6.45982334e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.25376266e+04	1.99063820e-01	1.25376266e+04	2.35529527e-01	5.85487708e-02	0.00000000e+00
3.33922969e-07	-3.68764043e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.33861016e-09	-1.84382021e-01	2.24647731e-01	7.29416870e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.23320927e+04	2.24766118e-01	1.23320927e+04	2.35529467e-01	5.85508347e-02	0.00000000e+00
3.76117640e-07	-3.68763983e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.17016743e-08	-1.84381992e-01	2.51827508e-01	8.17702617e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.20244937e+04	2.51960230e-01	1.20244937e+04	2.35529393e-01	5.85530624e-02	0.00000000e+00
4.21664907e-07	-3.68763864e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.82528517e-08	-1.84381932e-01	2.80302286e-01	9.10205860e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.15879120e+04	2.80450030e-01	1.15879120e+04	2.35529318e-01	5.85554689e-02	0.00000000e+00
4.70843389e-07	-3.68763715e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.79032015e-08	-1.84381858e-01	3.09743345e-01	1.00586107e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.10124691e+04	3.09906623e-01	1.10124691e+04	2.35529244e-01	5.85580654e-02	0.00000000e+00
5.23962456e-07	-3.68763477e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.18529282e-08	-1.84381738e-01	3.39677721e-01	1.10313585e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-1.02671344e+04	3.39856801e-01	1.02671344e+04	2.35529155e-01	5.85608669e-02	0.00000000e+00
5.81360212e-07	-3.68763119e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.16301605e-08	-1.84381559e-01	3.69508803e-01	1.20009407e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-9.37499004e+03	3.69703635e-01	9.37499004e+03	2.35529065e-01	5.85638955e-02	0.00000000e+00
6.43394515e-07	-3.68762672e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.90954865e-08	-1.84381336e-01	3.98578405e-01	1.29460050e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-8.37580038e+03	3.98788596e-01	8.37580038e+03	2.35528961e-01	5.85671626e-02	0.00000000e+00
7.10429504e-07	-3.68762076e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.26383327e-07	-1.84381038e-01	4.26264077e-01	1.38463378e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	-7.31741611e+03	4.26488903e-01	7.31741611e+03	2.35528857e-01	5.85706867e-02	0.00000000e+00
