"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.09704708e-08	1.67895593e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.74138256e-15	8.39477964e-03	5.19821094e-03	6.36779296e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.40406669e+03	5.23706835e-03	6.40406669e+03	8.78110051e-01	-1.60694551e-02	0.00000000e+00
0.00000000e+00	1.67895555e-02	1.00000000e+00	1.66666567e-07	2.12135399e-03	2.59845721e-04	0.00000000e+00	-0.00000000e+00	1.60206333e-01	0.00000000e+00	8.39477777e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.40159579e+03	0.00000000e+00	6.40159579e+03	8.78109932e-01	-1.60686411e-02	0.00000000e+00
2.28821957e-08	1.67895518e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.65450105e-13	8.39477591e-03	1.08440211e-02	1.32837705e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.41737755e+03	1.09250803e-02	6.41737755e+03	8.78110170e-01	-1.60703361e-02	0.00000000e+00
3.58146046e-08	1.67895518e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.92905628e-13	8.39477591e-03	1.69750433e-02	2.07940023e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.41894163e+03	1.71019298e-02	6.41894163e+03	8.78110290e-01	-1.60712916e-02	0.00000000e+00
4.98536004e-08	1.67895649e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	3.72763235e-12	8.39478243e-03	2.36319825e-02	2.89483112e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.41795328e+03	2.38086254e-02	6.41795328e+03	8.78110409e-01	-1.60723273e-02	0.00000000e+00
6.50920882e-08	1.67895854e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.08322847e-11	8.39479268e-03	3.08588408e-02	3.78005602e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.42501558e+03	3.10894979e-02	6.42501558e+03	8.78110528e-01	-1.60734504e-02	0.00000000e+00
8.16305459e-08	1.67895630e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.67884534e-11	8.39478150e-03	3.87031101e-02	4.74088779e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.42917016e+03	3.89923934e-02	6.42917016e+03	8.78110707e-01	-1.60746761e-02	0.00000000e+00
9.95775622e-08	1.67896096e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.93016400e-11	8.39480478e-03	4.72158603e-02	5.78357698e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.43212167e+03	4.75687632e-02	6.43212167e+03	8.78110826e-01	-1.60759948e-02	0.00000000e+00
1.19050554e-07	1.67896152e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.21105306e-10	8.39480758e-03	5.64517528e-02	6.91481261e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.43378838e+03	5.68736760e-02	6.43378838e+03	8.78111005e-01	-1.60774328e-02	0.00000000e+00
1.40176368e-07	1.67896319e-02	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.32625530e-10	8.39481596e-03	6.64687902e-02	8.14169273e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.42511945e+03	6.69655675e-02	6.42511945e+03	8.78111184e-01	-1.60789881e-02	0.00000000e+00
