"Nu_Tilde"	"Pressure_Coefficient"	"Density"	"Laminar_Viscosity"	"Skin_Friction_Coefficient:0"	"Skin_Friction_Coefficient:1"	"Skin_Friction_Coefficient:2"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"	"Pressure"	"Velocity:0"	"Velocity:1"	"Velocity:2"	"vorticity:0"	"vorticity:1"	"vorticity:2"	"velocity_magnitude"	"vorticity_magnitude"	"Points:0"	"Points:1"	"Points:2"
1.74976957e-08	-3.95722300e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.65720058e-14	-1.97861150e-01	1.30883101e-02	-2.79196049e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63500048e+04	1.33827839e-02	1.63500048e+04	7.73298144e-02	-4.22778465e-02	0.00000000e+00
0.00000000e+00	-3.95722359e-01	1.00000000e+00	1.66666567e-07	5.33234887e-03	-1.13742147e-03	0.00000000e+00	-0.00000000e+00	2.56313443e-01	0.00000000e+00	-1.97861180e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63567215e+04	0.00000000e+00	1.63567215e+04	7.73299932e-02	-4.22770455e-02	0.00000000e+00
3.66156385e-08	-3.95722270e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.08475869e-12	-1.97861135e-01	2.73883734e-02	-5.84242353e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63460867e+04	2.80045873e-02	1.63460867e+04	7.73296282e-02	-4.22787219e-02	0.00000000e+00
5.74937999e-08	-3.95722270e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.59346536e-12	-1.97861135e-01	4.30058762e-02	-9.17393155e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63580773e+04	4.39734740e-02	1.63580773e+04	7.73294196e-02	-4.22796756e-02	0.00000000e+00
8.02835984e-08	-3.95722240e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.50640515e-11	-1.97861120e-01	6.00547418e-02	-1.28107928e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63389722e+04	6.14059315e-02	1.63389722e+04	7.73291960e-02	-4.22807150e-02	0.00000000e+00
1.05148551e-07	-3.95722240e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	7.37204603e-11	-1.97861120e-01	7.86568299e-02	-1.67790111e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63253187e+04	8.04265634e-02	1.63253187e+04	7.73289502e-02	-4.22818549e-02	0.00000000e+00
1.32264844e-07	-3.95722210e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.84438256e-10	-1.97861105e-01	9.89407822e-02	-2.11060345e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63320844e+04	1.01166907e-01	1.63320844e+04	7.73286745e-02	-4.22830954e-02	0.00000000e+00
1.61821873e-07	-3.95722181e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.12780560e-10	-1.97861090e-01	1.21039115e-01	-2.58201528e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.63022255e+04	1.23762465e-01	1.63022255e+04	7.73283839e-02	-4.22844477e-02	0.00000000e+00
1.94022888e-07	-3.95722151e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.51493265e-10	-1.97861075e-01	1.45082548e-01	-3.09492480e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.62476271e+04	1.48346897e-01	1.62476271e+04	7.73280635e-02	-4.22859229e-02	0.00000000e+00
2.29085387e-07	-3.95722091e-01	1.00000000e+00	1.66666567e-07	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.65017255e-09	-1.97861046e-01	1.71189517e-01	-3.65186259e-02	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.61663897e+04	1.75041311e-01	1.61663897e+04	7.73277134e-02	-4.22875322e-02	0.00000000e+00
